"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CUBN",29.6513551384863,-0.201311230096007,0.493024260816971,-0.408319115498338,0.683039407166014,0.883272161046291
"KYNU",265.22161906605,0.12834829745695,0.314884343121081,0.407604570569573,0.683564008218521,0.883512106701674
"ZNF558",50.6760766236997,0.163179290593071,0.400797265570736,0.40713673622674,0.683907563309488,0.883512106701674
"SLC24A3",98.5385108772886,0.125699212170286,0.308260889419862,0.407768927179987,0.683443328156928,0.883512106701674
"GLYCTK",52.2198173991577,-0.162897848186379,0.399972962078652,-0.407272149946841,0.683808115239031,0.883512106701674
"ZSWIM9",52.837531625066,0.181625909607733,0.445662982164826,0.407540937605985,0.683610733365725,0.883512106701674
"SEC31B",2982.43954668281,-0.095377051743654,0.234024812965845,-0.407551022196837,0.683603328255112,0.883512106701674
"MAP2K1",598.392557361361,-0.0970132724105592,0.238269838481467,-0.407157166970192,0.683892558584876,0.883512106701674
"JCAD",184.130977505249,-0.100666085368664,0.247283888736792,-0.407087117089996,0.68394400506212,0.883512106701674
"SELENOW",1728.57785159332,-0.0945383720435884,0.232018978807646,-0.407459650626103,0.683670423470467,0.883512106701674
"CCDC33",32.1721826898665,-0.204422213644815,0.502096459723013,-0.407137333247852,0.683907124844116,0.883512106701674
"EMP2",711.699396851642,0.0897667847018985,0.220276833612655,0.407518045496098,0.683627543144867,0.883512106701674
"ZNF81",138.460687184499,0.106356771473119,0.261592425878123,0.406574353657593,0.684320636694748,0.883576397169107
"CAB39L",69.5712277176622,0.139650521292274,0.343259427807759,0.40683666632016,0.68412795470279,0.883576397169107
"ATP6V1C1",220.800345298852,0.111796327724032,0.27483768450669,0.406772193284545,0.68417531152118,0.883576397169107
"MKRN2",684.111810515462,-0.0974554726924338,0.239678544873399,-0.406609080274211,0.684295127048175,0.883576397169107
"GAPDHS",46.0096722236125,0.203025450421723,0.499230165574098,0.406677048828269,0.684245199420313,0.883576397169107
"GCNT3",466.411411019014,-0.109893202436563,0.270381594441019,-0.406437437665657,0.684421216617759,0.883621851543188
"PPM1B",781.563628841653,-0.0814467485786619,0.200668349303597,-0.405877403493456,0.684832681845353,0.883942417790626
"IL11",233.192405584384,-0.153334532490123,0.377915091347834,-0.405738050690846,0.684935080907797,0.883942417790626
"FMR1",481.267919600767,0.0867452777757207,0.213880329144103,0.405578568739136,0.685052278352584,0.883942417790626
"ISL1",97.7282117882544,0.121808857533953,0.30033996693948,0.405569923893937,0.685058631349299,0.883942417790626
"SATB1",92.5449459706539,0.12531511793338,0.308831002829375,0.405772467094618,0.684909790548016,0.883942417790626
"PRCD",27.5273454004059,-0.233186926769753,0.574967425196027,-0.405565457365261,0.685061913758272,0.883942417790626
"OCIAD1",3426.72528368453,-0.113317083411876,0.279577650670185,-0.405315242975394,0.685245803402167,0.884095291980116
"EPC2",213.132435920665,0.115943569864179,0.286634977607335,0.404499028108883,0.685845792429366,0.88448913595071
"CLCA2",42.7585361197486,-0.159144732522551,0.393566199427753,-0.404365854471111,0.68594370546281,0.88448913595071
"WDR91",61.224660012798,0.163367152226909,0.403990207275883,0.404383941206145,0.68593040727306,0.88448913595071
"LOC105371050",173.400706253575,0.12028544476698,0.297347879872944,0.40452766913414,0.685824735424821,0.88448913595071
"ANAPC1",359.818370349878,0.0909372623546618,0.224843183637224,0.404447494843275,0.685883680521497,0.88448913595071
"TTC39C",175.15672211073,-0.109478625109512,0.270585175870585,-0.404599493513545,0.685771930906254,0.88448913595071
"PTPN2",686.514995752337,0.0805026425221314,0.199462040476916,0.403598811732041,0.686507759629046,0.88487877924339
"EFCAB6",1987.1296876102,0.0813104232127361,0.20133541041898,0.403855551507451,0.686318943467521,0.88487877924339
"TTL",1465.44670403809,0.0821346053080894,0.203419145456406,0.403770279949835,0.686381653232142,0.88487877924339
"PALM",29.0085131497481,-0.207108395416191,0.513135950282069,-0.403613107408172,0.686497245532498,0.88487877924339
"SCML4",28.8311579990205,-0.190292340714414,0.471885058052091,-0.403259941096521,0.686757007892289,0.885031247012985
"MELK",416.023852377637,0.137060286731268,0.33982630089049,0.403324540720101,0.686709490541921,0.885031247012985
"SYN3",1653.11304213617,-0.117993225507086,0.292676486999206,-0.403152390944906,0.686836120978999,0.885048814105458
"SLC33A1",290.414004811698,-0.110489859931191,0.274213486848407,-0.402933718545627,0.686996985336493,0.885171711516496
"ZNF397",64.8292720713828,-0.150453887694521,0.375099785036225,-0.401103636143088,0.688343823866483,0.885561846240085
"GCM1",35.9316641099571,0.174068170459733,0.434251071962058,0.400846841144797,0.688532889868026,0.885561846240085
"TMOD2",65.9924412836101,-0.15607985585057,0.389260499388042,-0.400965050643318,0.688445855391713,0.885561846240085
"LOC100133286",879.235184609577,0.0876525804887049,0.218516688184986,0.401125338374626,0.68832784643295,0.885561846240085
"CASP8",639.057555729555,0.09129624104955,0.227201346380028,0.401829665643106,0.687809388104066,0.885561846240085
"ZNF32-AS3",128.047668979077,0.127521927639354,0.317899428844514,0.401139215955388,0.688317629670604,0.885561846240085
"LYRM1",163.728986664851,-0.113286260540868,0.282396716234658,-0.401159978243983,0.688302344449197,0.885561846240085
"CISH",28.3540127711593,-0.211348023982231,0.52557518353177,-0.402127099232522,0.687590490008274,0.885561846240085
"ACAD9",276.75120050811,0.11711848261468,0.291896433131682,0.401233003631275,0.688248584084133,0.885561846240085
"ADGB",176.526281522468,0.115808232375992,0.288508973214231,0.401402532079996,0.688123785461067,0.885561846240085
"ICAM5",33.3496005627755,-0.240637346753162,0.59909202935455,-0.401670085666838,0.68792684276331,0.885561846240085
"ENSA",2628.98099352404,-0.0838986058283254,0.208812343614681,-0.401789493743447,0.687838954868753,0.885561846240085
"STX16-NPEPL1",2768.49196739426,-0.0723789929894117,0.180613441443693,-0.400739792181947,0.6886117107004,0.885561846240085
"CKB",130.001101798441,-0.16466006338843,0.410167634410269,-0.401445773811908,0.688091954354122,0.885561846240085
"TIGD5",65.6347516203569,-0.198039811513993,0.49429270791982,-0.400652909381212,0.688675685545245,0.885561846240085
"MTMR4",529.836341733251,-0.0943400316266634,0.235387375356895,-0.400786284666393,0.688577477572903,0.885561846240085
"THOC3",847.631463559375,0.0984741823874339,0.245750010472074,0.400708761713864,0.688634559263639,0.885561846240085
"TRIM9",81.727033067634,-0.137254521509302,0.341716665256548,-0.401661772645056,0.687932961551463,0.885561846240085
"DLEU7",42.3841696318322,0.221664884706398,0.5521514768885,0.401456654531707,0.688083944924856,0.885561846240085
"ADAL",85.2772273721155,0.147781178645539,0.368617080886754,0.400907028751986,0.688488574835276,0.885561846240085
"SCLY",649.565138387145,0.106704785297485,0.266017453077158,0.401119490707007,0.688332151539706,0.885561846240085
"NAA60",140.44602978222,0.123643856739369,0.308953540983466,0.400202102703804,0.689007666014903,0.885820185851558
"FBXW11",370.126873604971,0.0925381558565238,0.231205998469378,0.400241154940363,0.688978905020157,0.885820185851558
"TOR1A",441.034622548785,0.0885705928660457,0.221499605928432,0.399867947822279,0.689253781095873,0.886052321218548
"TMEM110-MUSTN1",453.143150342338,0.0850330776177803,0.212776540754814,0.399635586311018,0.689424941697218,0.886188065808807
"C4orf19",215.590265560083,0.122580310261907,0.306895534953079,0.399420311803,0.689583529967708,0.886307625622247
"GTF2A2",539.157852600032,-0.109767871778972,0.275024771698305,-0.399119945091288,0.689804826688054,0.886423468103797
"EPC1",347.396161282883,0.125559901804475,0.314575560407916,0.399140675905209,0.689789552301661,0.886423468103797
"SARS",386.429667322053,0.0874889430505829,0.219600579817283,0.398400328101944,0.690335116099671,0.886445595453529
"PDXP",139.732827866538,-0.130459906578672,0.327272660121332,-0.398627574116048,0.690167640920851,0.886445595453529
"CYR61",1029.81533116024,-0.108142198821498,0.271327505968678,-0.398567032249145,0.690212257426965,0.886445595453529
"TSPAN14",252.548046528421,0.104952039605414,0.263113998958441,0.398884285978228,0.689978468326444,0.886445595453529
"CTNNA2",249.782198293871,-0.0962236067204473,0.241516372656017,-0.398414424919734,0.690324726622206,0.886445595453529
"EHF",59.6737083370884,-0.169085023015026,0.423769369757514,-0.39900246474109,0.689891388159274,0.886445595453529
"TIMP3",1583.50662946539,-0.119032462084973,0.298787827365596,-0.398384576555473,0.690346725195609,0.886445595453529
"PRG4",838.347702838125,-0.102608615014828,0.25730627784094,-0.398780068157754,0.690055264762286,0.886445595453529
"PXK",229.792931939437,-0.113402720150873,0.28480575350349,-0.39817566448665,0.690500703014478,0.886559086344038
"CA13",32.6173779232032,0.196138224199114,0.493070721023997,0.397789233543982,0.690785554176621,0.886683694776686
"FADS2",2016.40157549258,-0.0970776484428522,0.244044106805214,-0.397787308670132,0.6907869731751,0.886683694776686
"ZNF143",147.200233050668,0.115297651432714,0.289919846538131,0.397688025878384,0.690860164966949,0.886683694776686
"PCGF5",271.304883354738,-0.0970420645628254,0.244008911061028,-0.397698855098593,0.690852181468906,0.886683694776686
"GTF2H3",466.783654306744,0.111744313103776,0.281163433699941,0.397435440424412,0.691046385308077,0.886838486880361
"FNDC8",63.1379255972511,-0.138666669443039,0.349047633783457,-0.397271478221982,0.691167277562413,0.886909420253828
"RBM17",1087.87588630256,-0.0745503911114079,0.187702230635546,-0.39717370890578,0.69123936836995,0.886917723835983
"EIF4E",833.645607524435,0.101559692147191,0.255826459653688,0.396986661523096,0.691377296710302,0.887010492865349
"PSMD12",769.974503674867,-0.11824078597304,0.298050296901662,-0.396714202945593,0.691578225407608,0.887099866623255
"P4HA1",1243.65585588191,-0.101461908927162,0.255751661895594,-0.396720428618688,0.691573633948338,0.887099866623255
"NEMP2",87.5213350444063,-0.123560809070879,0.311637826725456,-0.396488482701854,0.69174470266468,0.887229208693853
"IPO9",522.682160275232,0.100497746200991,0.253537596228361,0.396382026555432,0.691823223289047,0.887245724070098
"DNAJC25-GNG10",936.967627262967,0.0734905296514083,0.185673816141321,0.395804487561524,0.692249266026344,0.887371119083086
"DNAJC25",936.967627262967,0.0734905296514083,0.185673816141321,0.395804487561524,0.692249266026344,0.887371119083086
"ADGRL2",623.754581929538,0.0819911586723759,0.207148549385914,0.395808509957884,0.692246298421761,0.887371119083086
"PLA2R1",75.6834136828143,0.145150262999821,0.366509746215785,0.396033842206103,0.692080062527646,0.887371119083086
"NR5A2",122.881679024415,0.138521325137307,0.349902213437096,0.395885821288782,0.692189261335858,0.887371119083086
"SF3A1",1551.87878493156,-0.0995130409473206,0.251644337522375,-0.395451143177313,0.692509971452062,0.887452808774635
"ATAT1",96.8176415909391,-0.134740301494165,0.340722009987874,-0.395455231961563,0.692506954446776,0.887452808774635
"GPR137B",199.901921070875,-0.111134477553549,0.281017814012346,-0.395471290473658,0.692495105344476,0.887452808774635
"FGF23",41.3868531623785,0.160224981288093,0.405507589890263,0.395122028003108,0.692752832792319,0.887541162792161
"MTHFD1L",1403.96476205586,0.0799467283207325,0.202383304229976,0.395026302317339,0.692823476815666,0.887541162792161
"C12orf45",326.927189046938,-0.0993864743379227,0.251608083975914,-0.395005091916828,0.692839130113178,0.887541162792161
"APOL1",95.3065891848287,-0.14996015952511,0.379644271357876,-0.395001770970352,0.692841580986985,0.887541162792161
"GRAMD2B",47.5697624167566,-0.155899069384769,0.394894791512432,-0.394786339894942,0.693000576981619,0.887660708726645
"PPFIA3",41.2198080597369,0.171914169044873,0.436031562486905,0.394270011244967,0.693381701399755,0.888064728145465
"COMMD7",716.57575353964,-0.0759439076544757,0.19305290931528,-0.393383906639033,0.694035954180673,0.888431939151775
"PLA2G4C",33.5943035688346,0.217324032422992,0.552365121676262,0.393442713695388,0.693992527088729,0.888431939151775
"FAM174A",148.152645722074,-0.114602375436937,0.291357500329041,-0.393339369357274,0.694068844178328,0.888431939151775
"PRXL2C",180.663464460856,-0.109544086590121,0.278554881227935,-0.393258542471864,0.694128534880345,0.888431939151775
"PSD4",261.29700586692,-0.111099871734871,0.282499341614309,-0.393274798801312,0.694116529419128,0.888431939151775
"RASGEF1B",5676.4342751763,0.0921103768872756,0.234157264978465,0.393369716270588,0.69404643345513,0.888431939151775
"SMARCB1",415.18154621269,-0.100673177464428,0.255754938282959,-0.393631411930145,0.693853186385873,0.888431939151775
"SLC39A9",519.196663144444,0.0851765683885969,0.216754586910808,0.392963164482632,0.694346687831658,0.888458755347221
"PIK3CD",1112.94446857046,-0.0780746948867659,0.198613913309448,-0.393097812664929,0.694247239574142,0.888458755347221
"BPGM",193.232647715895,0.112139853117503,0.28534554215879,0.392996688397883,0.69432192729534,0.888458755347221
"COPS4",168.393220210561,-0.104661749547812,0.26670837138551,-0.39242018915308,0.694747771135402,0.888537075324622
"GATB",139.431641431159,-0.137766354169267,0.351460013833863,-0.391983010148035,0.69507076726064,0.888537075324622
"MBP",1293.96698017755,0.0940234134350015,0.23969184231548,0.392267890833134,0.694860285731048,0.888537075324622
"NDUFC2",1509.88646773019,-0.093944777752373,0.239824196465821,-0.391723517213001,0.695262511736697,0.888537075324622
"SEC11C",325.133822216144,0.0976358456272299,0.249135036102647,0.391899297483805,0.695132622078034,0.888537075324622
"LIPH",121.078872246267,0.128808188935719,0.328731220176968,0.391834365066928,0.695180601673646,0.888537075324622
"TAOK1",1023.43392355151,0.100113533823773,0.254884833976079,0.392779485001325,0.694482358039234,0.888537075324622
"PTGIR",44.9433417162554,-0.164563479795234,0.419416555856288,-0.392362860973045,0.694790123124741,0.888537075324622
"GNA13",272.909649083711,-0.0967970016260995,0.246520668756771,-0.392652681473958,0.694576023972032,0.888537075324622
"FMO4",948.785520470078,-0.0901528584345515,0.230110803011936,-0.391780208727859,0.695220619587644,0.888537075324622
"ANKRD16",64.0690424467445,0.16061878290152,0.409851966687925,0.391894625270448,0.695136074410035,0.888537075324622
"FKBP5",208.176218748078,0.109822110568481,0.280168704689606,0.391985645542214,0.695068820015636,0.888537075324622
"ZNF684",26.1341907416184,0.231232104085109,0.589223789193504,0.392435112644733,0.694736746354931,0.888537075324622
"F11R",476.292511360701,-0.110299070870584,0.281711603363795,-0.391531870017248,0.695404136164689,0.888634045986757
"C12orf65",254.398490887203,0.0876485400602179,0.224120259765095,0.391078165588796,0.695739459343274,0.888648773500028
"NTM",161.595936514797,-0.104983084924202,0.268402981354946,-0.391139786876543,0.695693912882417,0.888648773500028
"CCDC43",272.266324954965,-0.107143324303783,0.273761795660143,-0.391374275016791,0.695520604489549,0.888648773500028
"CACNA1C",82.1106946985605,0.138065889343995,0.35289041705981,0.391242954383188,0.695617660607643,0.888648773500028
"TBC1D31",84.9514277110391,0.127565938622371,0.326270174860309,0.390982530588302,0.695810148708996,0.888648773500028
"RTN2",49.4147604462113,-0.16214968080023,0.414692772879932,-0.391011590759451,0.695788668374452,0.888648773500028
"ZKSCAN2",70.735743988799,0.155794563711533,0.398571828176028,0.390882026018977,0.695884440303508,0.888659683970353
